,user_id,user_text,action,response_text,incomplete_action,parameters
306,U9Q3FND6E,Now give me two of his works,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': '', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': 'fdf137f3-2f21-3c74-b039-3c7c9dedac05', 'date-period': ''}"
307,U9Q3FND6E,No thanks,works-by - no,,False,{}
308,U9Q3FND6E,Find 3 artists born between 1860 and 1870 who wrote more works for piano,find-artist,,False,"{'number': '3', 'doremus-instrument': ['kpf'], 'date-period': '1860-01-01/1870-12-31', 'geo-city': '', 'doremus-strictly': '', 'doremus-genre': ''}"
309,U9Q3FND6E,Tell me the melodies by Debussy composed between 1890 and 1900,works-by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '1900', 'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'doremus-instrument': [], 'doremus-strictly': 'and', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': '1890-01-01/1890-12-31'}"
310,U9Q3FND6E,Give me one work by Debussy,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '1', 'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'date-period': ''}"
311,U9Q3FND6E,Yes,works-by - yes,"Ok, tell me what",False,{}
312,U9Q3FND6E,The genre,works-by-genre,"Ok! Just tell me the genre, please",True,{'doremus-genre': ''}
313,U9Q3FND6E,Melody,works-by-genre,Perfect! Do you want to add something?,False,{'doremus-genre': 'mld'}
314,U9Q3FND6E,Yes the composition period,works-by-years,Ok! What's the composition period?,True,{'date-period': ''}
315,U9Q3FND6E,Between 1890 and 1900,works-by-years,Perfect! Do you want to add something?,False,{'date-period': '1890-01-01/1900-12-31'}
316,U9Q3FND6E,No thanks,works-by - no,,False,{}
317,U9Q3FND6E,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
318,U9Q3FND6E,Find me some performances in the next two weeks,find-performance,,False,"{'date-period': '2019-02-02/2019-02-16', 'geo-city': '', 'number': ''}"
319,U9Q3FND6E,Find me some performances in the next two wees,find-performance,In which period?,True,"{'date-period': '', 'geo-city': '', 'number': ''}"
320,U9Q3FND6E,bog,find-performance,When?,True,"{'date-period': '', 'geo-city': '', 'number': ''}"
321,U9Q3FND6E,bog,find-performance,In which period?,True,"{'date-period': '', 'geo-city': '', 'number': ''}"
322,U9Q3FND6E,next week,find-performance,,False,"{'date-period': '2019-02-04/2019-02-10', 'geo-city': '', 'number': ''}"
323,U9Q3FND6E,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
324,U9Q3FND6E,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
325,U9Q3FND6E,Are there any events in Paris,find-performance,In which period?,True,"{'date-period': '', 'geo-city': 'Paris', 'number': ''}"
326,U9Q3FND6E,Next week,find-performance,,False,"{'date-period': '2019-02-04/2019-02-10', 'geo-city': 'Paris', 'number': ''}"
327,U9Q3FND6E,Find me some performances in the next two weeks,find-performance,,False,"{'date-period': '2019-02-02/2019-02-16', 'geo-city': '', 'number': ''}"
328,U9Q3FND6E,Talk me about Rachmaninoff,discover-artist,,False,{'doremus-artist': 'fdf137f3-2f21-3c74-b039-3c7c9dedac05'}
329,U9Q3FND6E,Talk me about Rachmaninov,discover-artist,,False,{'doremus-artist': 'fdf137f3-2f21-3c74-b039-3c7c9dedac05'}
330,U9Q3FND6E,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
331,U9Q3FND6E,Talk me about Rachmaninoff,discover-artist,,False,{'doremus-artist': 'fdf137f3-2f21-3c74-b039-3c7c9dedac05'}
332,U9Q3FND6E,Talk me about Rachmaninoff,discover-artist,,False,{'doremus-artist': 'fdf137f3-2f21-3c74-b039-3c7c9dedac05'}
333,U9Q3FND6E,Talk me about Racmoninoff,discover-artist,Ok! Who is the artist?,True,{'doremus-artist': ''}
334,U9Q3FND6E,Talk me about Rachmaninoff,discover-artist,,False,{'doremus-artist': 'fdf137f3-2f21-3c74-b039-3c7c9dedac05'}
335,U9Q3FND6E,Tell me something about Rachmaninov,discover-artist,,False,{'doremus-artist': 'fdf137f3-2f21-3c74-b039-3c7c9dedac05'}
336,U9Q3FND6E,Now give me 2 of his works,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': '', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': 'fdf137f3-2f21-3c74-b039-3c7c9dedac05', 'date-period': ''}"
337,U9Q3FND6E,No thanks,works-by - no,,False,{}
338,U9Q3FND6E,Find three artists born between 1860 and 1870 who wrote more works for piano,find-artist,,False,"{'number': '3', 'doremus-instrument': ['kpf'], 'date-period': '1860-01-01/1870-12-31', 'geo-city': '', 'doremus-strictly': '', 'doremus-genre': ''}"
339,U9Q3FND6E,Tell me the melodies by Debussy composed between 1890 and 1900,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '1900', 'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'doremus-instrument': [], 'doremus-strictly': 'and', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': '1890-01-01/1890-12-31'}"
340,U9Q3FND6E,Give me one work by Debussy,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '1', 'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'date-period': ''}"
341,U9Q3FND6E,Give me one work by Debussy,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '1', 'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
342,U9Q3FND6E,hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
343,U9Q3FND6E,Tell me the melodies by Debussy composed between 1890 and 1900,works-by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '1900', 'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'doremus-instrument': [], 'doremus-strictly': 'and', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': '1890-01-01/1890-12-31'}"
344,U9Q3FND6E,Give me one work by Debussy,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '1', 'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
345,U9Q3FND6E,Yes,works-by - yes,"Ok, tell me what",False,{}
346,U9Q3FND6E,The genre,works-by-genre,"Ok! Just tell me the genre, please",True,{'doremus-genre': ''}
347,U9Q3FND6E,Melody,works-by-genre,Perfect! Do you want to add something?,False,{'doremus-genre': 'mld'}
348,U9Q3FND6E,Yes the composition year,works-by-years,Ok! What's the composition period?,True,{'date-period': ''}
349,U9Q3FND6E,Between 1890 and 1900,works-by-years,Perfect! Do you want to add something?,False,{'date-period': '1890-01-01/1900-12-31'}
350,U9Q3FND6E,No thanks,works-by - no,,False,{}
351,U9Q3FND6E,hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
352,U9Q3FND6E,hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
353,U9Q3FND6E,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
354,U9Q3FND6E,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
355,U9Q3FND6E,salute,Default Fallback Intent,I missed what you said. Say it again?,False,{}
356,U9Q3FND6E,symphony,works-by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '', 'doremus-artist': '', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': 'si', 'doremus-artist-prev': '', 'date-period': ''}"
357,U9Q3FND6E,no,works-by - no,,False,{}
358,U9Q3FND6E,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
359,U9Q3FND6E,Are there any event in Paris,find-performance,In which period?,True,"{'date-period': '', 'geo-city': 'Paris', 'number': ''}"
360,U9Q3FND6E,Next week,find-performance,,False,"{'date-period': '2019-02-04/2019-02-10', 'geo-city': 'Paris', 'number': ''}"
361,U9Q3FND6E,Talk me about Rachmaninoff,discover-artist,,False,{'doremus-artist': 'fdf137f3-2f21-3c74-b039-3c7c9dedac05'}
362,U9Q3FND6E,Talk me about Racmaninof,discover-artist,Ok! Who is the artist?,True,{'doremus-artist': ''}
363,U9Q3FND6E,Rachmaninoff,discover-artist,,False,{'doremus-artist': 'fdf137f3-2f21-3c74-b039-3c7c9dedac05'}
364,U9Q3FND6E,now give me two of his works,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': '', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': 'fdf137f3-2f21-3c74-b039-3c7c9dedac05', 'date-period': ''}"
365,U9Q3FND6E,no thanks,works-by - no,,False,{}
366,U9Q3FND6E,Find 3 artists born between 1860 and 1870 who wrote more works for piano,find-artist,,False,"{'number': '3', 'doremus-instrument': ['kpf'], 'date-period': '1860-01-01/1870-12-31', 'geo-city': '', 'doremus-strictly': '', 'doremus-genre': ''}"
367,U9Q3FND6E,Talk me about Debussy,discover-artist,,False,{'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6'}
368,U9Q3FND6E,hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
369,U9Q3FND6E,Talk me about Debussy,discover-artist,,False,{'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6'}
370,U9Q3FND6E,now give me 2 of his melodies composed between 1890 and 1900,works-by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': '', 'doremus-instrument': [], 'doremus-strictly': 'and', 'doremus-genre': 'mld', 'doremus-artist-prev': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'date-period': '1890-01-01/1890-12-31'}"
371,U9Q3FND6E,hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
372,U9Q3FND6E,Talk me about Debussy,discover-artist,,False,{'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6'}
373,U9Q3FND6E,now give me his melodies composed between 1890 and 1900,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '', 'doremus-artist': '', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': 'mld', 'doremus-artist-prev': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'date-period': '1890-01-01/1900-12-31'}"
374,U9Q3FND6E,Talk me about Debussy,discover-artist,,False,{'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6'}
375,U9Q3FND6E,Give me one work by Debussy,works-by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '1', 'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'date-period': ''}"
376,U9Q3FND6E,Give me one work by Debussy,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '1', 'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'date-period': ''}"
377,U9Q3FND6E,hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
378,U9Q3FND6E,Talk me about Debussy,discover-artist,,False,{'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6'}
379,U9Q3FND6E,now give me his melodies composed between 1890 and 1900,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '', 'doremus-artist': '', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': 'mld', 'doremus-artist-prev': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'date-period': '1890-01-01/1900-12-31'}"
380,U9Q3FND6E,give me one work by Debussy,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '1', 'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
381,U9Q3FND6E,Yes,works-by - yes,"Ok, tell me what",False,{}
382,U9Q3FND6E,The genre,works-by-genre,"Ok! Just tell me the genre, please",True,{'doremus-genre': ''}
383,U9Q3FND6E,melody,works-by-genre,Perfect! Do you want to add something?,False,{'doremus-genre': 'mld'}
384,U9Q3FND6E,Yes the composition year,works-by-years,Ok! What's the composition period?,True,{'date-period': ''}
385,U9Q3FND6E,Between 1890 and 1900,works-by-years,Perfect! Do you want to add something?,False,{'date-period': '1890-01-01/1900-12-31'}
386,U9Q3FND6E,no thanks,works-by - no,,False,{}
387,U9Q3FND6E,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
388,U9Q3FND6E,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
389,U9Q3FND6E,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
390,U9Q3FND6E,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
391,U9Q3FND6E,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
392,U9Q3FND6E,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
393,U9Q3FND6E,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
394,U9Q3FND6E,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
395,U9Q3FND6E,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
396,U9Q3FND6E,Are there any events in Paris,find-performance,In which period?,True,"{'date-period': '', 'geo-city': 'Paris', 'number': ''}"
397,U9Q3FND6E,This week,find-performance,,False,"{'date-period': '2019-01-28/2019-02-03', 'geo-city': 'Paris', 'number': ''}"
398,U9Q3FND6E,Are there any events in Paris,find-performance,In which period?,True,"{'date-period': '', 'geo-city': 'Paris', 'number': ''}"
399,U9Q3FND6E,Next week,find-performance,,False,"{'date-period': '2019-02-04/2019-02-10', 'geo-city': 'Paris', 'number': ''}"
400,U9Q3FND6E,Find me some performances in the next two weeks,find-performance,,False,"{'date-period': '2019-02-02/2019-02-16', 'geo-city': '', 'number': ''}"
401,U9Q3FND6E,Talk me about Rachmaninoff,discover-artist,,False,{'doremus-artist': 'fdf137f3-2f21-3c74-b039-3c7c9dedac05'}
402,U9Q3FND6E,Talk me about Rachmaninoff,discover-artist,,False,{'doremus-artist': 'fdf137f3-2f21-3c74-b039-3c7c9dedac05'}
403,U9Q3FND6E,Talk me about Rachmaninov,discover-artist,,False,{'doremus-artist': 'fdf137f3-2f21-3c74-b039-3c7c9dedac05'}
404,U9Q3FND6E,Now give me two of his works,works-by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': '', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': 'fdf137f3-2f21-3c74-b039-3c7c9dedac05', 'date-period': ''}"
405,U9Q3FND6E,No thanks,works-by - no,,False,{}
406,U9Q3FND6E,Find 3 artists born between 1860 and 1870 who wrote more works for piano,find-artist,,False,"{'number': '3', 'doremus-instrument': ['kpf'], 'date-period': '1860-01-01/1870-12-31', 'geo-city': '', 'doremus-strictly': '', 'doremus-genre': ''}"
407,U9Q3FND6E,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
408,U9Q3FND6E,Tell me the melodies by Debussy,works-by-artist,Perfect! Do you want to add something?,False,{'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6'}
409,U9Q3FND6E,Yes the composition period,works-by-years,Ok! What's the composition period?,True,{'date-period': ''}
410,U9Q3FND6E,Between 1890 and 1900,works-by-years,Perfect! Do you want to add something?,False,{'date-period': '1890-01-01/1900-12-31'}
411,U9Q3FND6E,No thanks,works-by - no,,False,{}
412,U9Q3FND6E,Give me two works from Vivaldi,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': 'b34f92ab-ad86-361b-a8b8-5c3a4db784d0', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
413,U9Q3FND6E,No thanks,works-by - no,,False,{}
414,U9PUY35FD,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
415,U9PUY35FD,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
416,U9PUY35FD,Tell me 2 works by Beethoven,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': '6963af5e-b126-3d40-a84b-97e0b78f5452', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
417,U9PUY35FD,No,works-by - no,,False,{}
418,U9PUY35FD,Find me 2 performances for tomorrow,find-performance,In which period?,True,"{'date-period': '', 'geo-city': '', 'number': '2'}"
419,U9PUY35FD,Tomorrow,find-performance,When?,True,"{'date-period': '', 'geo-city': '', 'number': '2'}"
420,U9PUY35FD,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
421,U9PUY35FD,Talk me about Debussy,discover-artist,,False,{'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6'}
422,U9PUY35FD,Give me 2 of his works,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': '', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'date-period': ''}"
423,U9PUY35FD,No,works-by - no,,False,{}
424,U9PUY35FD,Propose me an event for tomorrow,find-performance,In which period?,True,"{'date-period': '', 'geo-city': '', 'number': ''}"
425,U9PUY35FD,Next week,find-performance,,False,"{'date-period': '2019-02-04/2019-02-10', 'geo-city': '', 'number': ''}"
426,U9PUY35FD,Find 3 artists born between 1860 and 1870 who wrote more works for piano,find-artist,,False,"{'number': '3', 'doremus-instrument': ['kpf'], 'date-period': '1860-01-01/1870-12-31', 'geo-city': '', 'doremus-strictly': '', 'doremus-genre': ''}"
427,U9PUY35FD,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
428,U9PUY35FD,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
429,U9PUY35FD,Tell me 2 works by Mozart,works-by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
430,U9PUY35FD,Yes,works-by - yes,"Ok, tell me what",False,{}
431,U9PUY35FD,The genre,works-by-genre,"Ok! Just tell me the genre, please",True,{'doremus-genre': ''}
432,U9PUY35FD,Sinfony,works-by-genre,Perfect! Do you want to add something?,False,{'doremus-genre': 'si'}
433,U9PUY35FD,Aria,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '', 'doremus-artist': '', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': 'ar', 'doremus-artist-prev': '', 'date-period': ''}"
434,U9PUY35FD,No,works-by - no,,False,{}
435,U9PUY35FD,Hi,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
436,U9PUY35FD,Tell me 2 arias by Mozart,works-by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': 'ar', 'doremus-artist-prev': '', 'date-period': ''}"
437,U9PUY35FD,Tell me 2 works by Mozart,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
438,U9PUY35FD,Yes,works-by - yes,"Ok, tell me what",False,{}
439,U9PUY35FD,The genre,works-by-genre,"Ok! Just tell me the genre, please",True,{'doremus-genre': ''}
440,U9PUY35FD,Symphony,works-by-genre,Perfect! Do you want to add something?,False,{'doremus-genre': 'si'}
441,U9PUY35FD,No,works-by - no,,False,{}
442,U9PUY35FD,Tell me 2 works by Beethoven,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': '6963af5e-b126-3d40-a84b-97e0b78f5452', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
443,U9PUY35FD,Yes the genre,works-by-genre,"Ok! Just tell me the genre, please",True,{'doremus-genre': ''}
444,U9PUY35FD,Aria,works-by-genre,Perfect! Do you want to add something?,False,{'doremus-genre': 'ar'}
445,U9PUY35FD,Yes,works-by - yes,"Ok, tell me what",False,{}
446,U9PUY35FD,The genre,works-by-genre,"Ok! Just tell me the genre, please",True,{'doremus-genre': ''}
447,U9PUY35FD,Symphony,works-by-genre,Perfect! Do you want to add something?,False,{'doremus-genre': 'si'}
448,U9PUY35FD,No,works-by - no,,False,{}
449,U9PUY35FD,Tell me 2 symphonies by Beethoven,works-by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': '6963af5e-b126-3d40-a84b-97e0b78f5452', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': 'si', 'doremus-artist-prev': '', 'date-period': ''}"
450,U9PUY35FD,Tell me 2 arias by Mozart,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': 'ar', 'doremus-artist-prev': '', 'date-period': ''}"
451,U9PUY35FD,Tell me 2 symphonies by Mozart,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': 'si', 'doremus-artist-prev': '', 'date-period': ''}"
452,U9PUY35FD,Tell me 2 operas by Mozart,works-by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': 'op', 'doremus-artist-prev': '', 'date-period': ''}"
453,U9PUY35FD,Tell me 2 works by Mozart,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '2', 'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
454,U9PUY35FD,Yes the genre,works-by-genre,"Ok! Just tell me the genre, please",True,{'doremus-genre': ''}
455,U9PUY35FD,Opera,works-by-genre,Perfect! Do you want to add something?,False,{'doremus-genre': 'op'}
456,U9PUY35FD,Yes the genre,works-by-genre,"Ok! Just tell me the genre, please",True,{'doremus-genre': ''}
457,U9PUY35FD,Aria,works-by-genre,Perfect! Do you want to add something?,False,{'doremus-genre': 'ar'}
458,U9PUY35FD,No,works-by - no,,False,{}
459,1978551662217032,Hello,hello,Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!,False,{}
460,1978551662217032,Give me 5 works about Beethoven,works-by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '5', 'doremus-artist': '6963af5e-b126-3d40-a84b-97e0b78f5452', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
461,1978551662217032,No,works-by - no,,False,{}
462,1978551662217032,What are the upcoming performances?,find-performance,In which period?,True,"{'date-period': '', 'geo-city': '', 'number': ''}"
463,1978551662217032,next week,find-performance,,False,"{'date-period': '2019-02-04/2019-02-10', 'geo-city': '', 'number': ''}"
464,1978551662217032,Talk me about Vivaldi,discover-artist,,False,{'doremus-artist': 'b34f92ab-ad86-361b-a8b8-5c3a4db784d0'}
465,1978551662217032,Tell me about Vivaldi,discover-artist,,False,{'doremus-artist': 'b34f92ab-ad86-361b-a8b8-5c3a4db784d0'}
466,1978551662217032,Talk me about Vivaldi,discover-artist,,False,{'doremus-artist': 'b34f92ab-ad86-361b-a8b8-5c3a4db784d0'}
467,1978551662217032,Talk me about Beethoven,discover-artist,,False,{'doremus-artist': '6963af5e-b126-3d40-a84b-97e0b78f5452'}
468,-,Give me one works by Mozart,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '1', 'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
469,-,No thanks,works-by - no,,False,{}
470,-,give me four words by Mozart,works-by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '4', 'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
471,-,give me for works by Mozart,works-by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '', 'doremus-artist': '4802a043-23bb-3b8d-a443-4a3bd22ccc63', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
472,-,give me four words by Beethoven,works-by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period.",False,"{'number': '4', 'doremus-artist': '6963af5e-b126-3d40-a84b-97e0b78f5452', 'doremus-instrument': [], 'doremus-strictly': '', 'doremus-genre': '', 'doremus-artist-prev': '', 'date-period': ''}"
473,-,no,works-by - no,,False,{}
